,timestamp,X_im,Y_im,Frame_Probability,X_tcp,Y_tcp,Z_tcp,X,Y,Z,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,x_filt,velocity_im,velocity_force,force_curr_filt,stiffness,class_num,Frame_Probability_sacrum,X_sac,Y_sac
468,1623073154.6658163,297,102,0.8800222873687744,-0.0020919460153720204,0.07809296966887377,0.04327628297413999,0.7945943243148575,0.029578850267932527,-0.17660534515720522,1.165219320983529,1.0902984305198034,1.232578151608497,0.8038539886474609,-0.9592369794845581,-16.741397857666016,0.24991600215435028,-0.05448300018906593,0.03466000035405159,297.00053865563154,0.0005749786194990876,-0.00028000030517578056,-16.761398315429688,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
469,1623073154.7031767,297,102,0.876504123210907,-0.0020919460153720204,0.07809296966887377,0.04327628297413999,0.7945943243148575,0.029578850267932527,-0.17660534515720522,1.165219320983529,1.0902984305198034,1.232578151608497,0.6138539910316467,-0.9892370104789734,-16.091400146484375,0.2209160029888153,-0.04148299992084503,0.026660000905394554,297.0003931344666,0.0005749843955687112,-0.00023485739571707498,-16.648541041782924,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
470,1623073154.7423296,297,102,0.8765128254890442,-0.0020964870130996544,0.07849329896312637,0.0431848193215254,0.7944992112528786,0.029571655639181224,-0.17620590616686393,1.1639868738636459,1.0891866093232423,1.2332862080027849,0.6138539910316467,-0.9892370104789734,-16.091400146484375,0.2209160029888153,-0.04148299992084503,0.026660000905394554,297.00028692674834,0.0005749886112000013,-0.00019771466936383816,-16.55568422589983,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
471,1623073154.7759838,297,102,0.8765128254890442,-0.0020964870130996544,0.07849329896312637,0.0431848193215254,0.7944992112528786,0.029571655639181224,-0.17620590616686393,1.1639868738636459,1.0891866093232423,1.2332862080027849,0.6138539910316467,-0.9892370104789734,-16.091400146484375,0.2209160029888153,-0.04148299992084503,0.026660000905394554,297.00020941170493,0.0005749916879536891,-0.00016057194301060133,-16.46282741001674,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
472,1623073154.809627,297,102,0.9152039885520935,-0.0020964870130996544,0.07849329896312637,0.0431848193215254,0.7944992112528786,0.029571655639181224,-0.17620590616686393,1.1639868738636459,1.0891866093232423,1.2332862080027849,0.6138539910316467,-0.9892370104789734,-16.091400146484375,0.2209160029888153,-0.04148299992084503,0.026660000905394554,297.000152837832,0.0005749939335039447,-0.0001234292166573645,-16.369970594133648,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
473,1623073154.8462362,297,102,0.9152028560638428,-0.002148167464083056,0.0790588099701375,0.04311901151803588,0.7944260696722378,0.02951332208572988,-0.1756419454051191,1.16253260199357,1.0877929835532172,1.2341208573775506,0.6138539910316467,-0.9892370104789734,-16.091400146484375,0.2209160029888153,-0.04148299992084503,0.026660000905394554,297.0001115477423,0.0005749955724051938,-8.62864903041277e-05,-16.277113778250555,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
474,1623073154.8795319,297,102,0.9503506422042847,-0.002148167464083056,0.0790588099701375,0.04311901151803588,0.7944260696722378,0.02951332208572988,-0.1756419454051191,1.16253260199357,1.0877929835532172,1.2341208573775506,0.6138539910316467,-0.9892370104789734,-16.091400146484375,0.2209160029888153,-0.04148299992084503,0.026660000905394554,297.00008141242677,0.0005749967685472623,-4.914376395089088e-05,-16.184256962367463,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
475,1623073154.9146235,297,102,0.9503506422042847,-0.002148167464083056,0.0790588099701375,0.04311901151803588,0.7944260696722378,0.02951332208572988,-0.1756419454051191,1.16253260199357,1.0877929835532172,1.2341208573775506,0.46385401487350464,-0.8492370247840881,-15.641399383544922,0.21691599488258362,-0.012482999823987484,0.020659999921917915,297.00005941835394,0.0005749976415442069,1.3713291713171626e-05,-16.027114323207307,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
476,1623073154.9515166,297,102,0.9503456950187683,-0.0022629495151028217,0.07954620701550066,0.0430581883386606,0.7943556603078392,0.029393084841384372,-0.1751571611389846,1.1613781336170275,1.0865929876350242,1.2346900854889817,0.46385401487350464,-0.8492370247840881,-15.641399383544922,0.21691599488258362,-0.012482999823987484,0.020659999921917915,297.00004336611653,0.0005749982786956468,3.9427621023996605e-05,-15.962828499930245,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
477,1623073154.9877458,308,102,0.9706981778144836,-0.0022629495151028217,0.07954620701550066,0.0430581883386606,0.7943556603078392,0.029393084841384372,-0.1751571611389846,1.1613781336170275,1.0865929876350242,1.2346900854889817,0.46385401487350464,-0.8492370247840881,-15.641399383544922,0.21691599488258362,-0.012482999823987484,0.020659999921917915,299.97174998107886,0.0005378522645843376,6.514195033482229e-05,-15.89854267665318,0,"[0.0, 0.0, 0.0]",0.0,108.0,48.0
478,1623073155.0233088,308,102,0.9706932306289673,-0.002293833795269609,0.079996749393168,0.04300293123303034,0.7942950425905624,0.02935701934403001,-0.1747076943517679,1.1602871326623325,1.0855511429961417,1.2353416925798708,0.46385401487350464,-0.8492370247840881,-15.641399383544922,0.21691599488258362,-0.012482999823987484,0.020659999921917915,302.14063159414906,0.0004921682373653057,9.085627964564797e-05,-15.834256853376116,0,"[0.0, 0.0, 0.0]",0.0,108.0,48.0
