,timestamp,X_im,Y_im,Frame_Probability,X_tcp,Y_tcp,Z_tcp,X,Y,Z,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz
1582,1623073187.0595782,0.0,0.0,0.0,0.0,0.0,0.0,0.7894952540643045,0.01962546345564501,-0.013194451626219501,1.2160826518730592,1.1392974353606582,1.2039240802793356,-17.969631083668478,-17.750599606187627,10.410557912738893,-2.7552705061471996,2.7550561608317437,8.837793184053961
1583,1623073187.0904052,0.0,0.0,0.0,0.0,0.0,0.0,0.7895478871170143,0.019672791455633352,-0.01295137962621859,1.2170102639946925,1.1401919995597076,1.2033840993277147,-15.482142874556441,-14.893125379620937,4.9914770180581245,2.9874538684667904,-0.24399026357074502,7.585031735540049
1584,1623073187.1242037,0.0,0.0,0.0,0.0,0.0,0.0,0.7895745928617584,0.01969585203303934,-0.012829890043341263,1.21746816136506,1.1406336713543683,1.2031174048465934,-15.434663882574176,-17.38633329251393,-4.339117476350256,-2.3415007650786084,-3.3108449025507514,8.713508548399473
1585,1623073187.1583982,0.0,0.0,0.0,0.0,0.0,0.0,0.7896106010447896,0.01972601842875698,-0.012667938043341542,1.2180771763214504,1.1412211624915418,1.2027625304394225,-14.385861898255532,-18.43318659595404,-12.450369578492044,0.7766502509243464,-8.137347182939527,8.664340234558018
1586,1623073187.183199,0.0,0.0,0.0,0.0,0.0,0.0,0.7896557763743661,0.01976353548918386,-0.012465500982904656,1.2188362171916622,1.141953381345986,1.2023199043032229,-12.784694357091759,-18.059023993093586,1.377322099511439,-0.7592670583888819,-1.8211563013157035,8.834212168346124
1587,1623073187.2130136,0.0,0.0,0.0,0.0,0.0,0.0,0.7896827263631012,0.01978603867048038,-0.012344045801597245,1.2192864080138464,1.1423876626192895,1.202057207228724,-13.157920144002453,-17.177923695420237,1.6017487064836642,-2.2775867585174123,-2.0569569280156754,8.221416719255767
1588,1623073187.2430544,0.0,0.0,0.0,0.0,0.0,0.0,0.7897005934782051,0.019801035794646638,-0.01226308240780973,1.2195841089525308,1.1426748535238263,1.2018834189333358,-14.695660645623871,-19.10801775578506,4.898428664548463,-2.827560898001131,-0.6125986371593448,8.9696844306341
1589,1623073187.2749014,0.0,0.0,0.0,0.0,0.0,0.0,0.7897533233520966,0.0198459951399374,-0.012020253851006956,1.2204655781044613,1.143525238604844,1.2013685392513815,-7.111897218078769,-16.748197781676406,-7.336352561532274,3.3544569030396234,-6.504690665070015,7.8273803811014915
1590,1623073187.3086207,0.0,0.0,0.0,0.0,0.0,0.0,0.7897872516281638,0.019875960169722227,-0.011858450515132714,1.221043518643046,1.1440828485448697,1.2010306780699165,-8.231722857072818,-15.134008309751252,-3.6140081705915783,-0.12733701399188668,-4.479731968454109,7.441700709887673
1591,1623073187.340854,0.0,0.0,0.0,0.0,0.0,0.0,0.789803704509183,0.01989094749066541,-0.011777586210529644,1.2213295758856997,1.144358859336508,1.200863359565965,-11.732421630733269,-17.838812552463953,-2.964908187679218,-2.696811596100767,-3.806349165187623,8.699986203462629
1592,1623073187.4075549,0.0,0.0,0.0,0.0,0.0,0.0,0.7898499676350369,0.0199359773556807,-0.011535167033515035,1.222176113075351,1.1451757021105649,1.200367873298434,-12.959852416257204,-17.617400007698453,2.513969511010683,0.020232252881775856,-1.3130724040726003,8.32213757407813
1593,1623073187.428252,0.0,0.0,0.0,0.0,0.0,0.0,0.7899021081026039,0.019988579445802006,-0.011252458146403346,1.2231417334833243,1.1461074364149983,1.1998021158741698,-17.14630910274223,-18.26965835431017,-5.608284955543754,0.22778719997907207,-4.690967227838157,8.416754635193263
1594,1623073187.4615452,0.0,0.0,0.0,0.0,0.0,0.0,0.789931521756361,0.020018654150216746,-0.011090955423026743,1.2236828908666968,1.1466295698917908,1.1994847835907576,-12.20712574768299,-17.577439281368452,-10.92708756759403,2.780648781092953,-6.540923708972669,8.291838442223378
1595,1623073187.4923694,0.0,0.0,0.0,0.0,0.0,0.0,0.7899537097138198,0.0200412042520988,-0.010969839695587584,1.224083691794683,1.1470162582314316,1.1992496346378405,-14.27005108328457,-18.749899191083603,-15.500694537266284,-1.3458735150763512,-8.079789939231162,8.840359974525006
1596,1623073187.5269186,0.0,0.0,0.0,0.0,0.0,0.0,0.78999182987096,0.02007873647719268,-0.010768011500199497,1.2247424018861608,1.1476517835942281,1.1988629575107344,-14.87902723983989,-17.79796650795992,-7.785588882501222,-3.5554432508230507,-4.775981483625203,7.980705576462715
1597,1623073187.5518386,0.0,0.0,0.0,0.0,0.0,0.0,0.7900238967461295,0.02010867548552345,-0.010606549004358928,1.2252666233052996,1.1481575896943084,1.1985550455851532,-14.395443835213014,-16.678096102236516,-0.32097134707026365,0.28821820993172886,-1.8122038662857882,8.031301189869119
1598,1623073187.5824246,0.0,0.0,0.0,0.0,0.0,0.0,0.7900562588642939,0.020138595096409903,-0.010445077004358198,1.2257917752534975,1.1486642971403402,1.1982464103467334,-15.618969447976953,-17.42935256197483,4.66774323583215,2.708052677654988,-0.6108209884777953,7.940800467425118
1599,1623073187.6130195,0.0,0.0,0.0,0.0,0.0,0.0,0.7900805768468581,0.02016103305327622,-0.010323973219911574,1.2261899496322242,1.1490484909145084,1.1980122823017898,-19.029455425554197,-17.526229065968717,1.931342824684761,0.21637252694893092,-1.1992708121384807,8.317761136174596
1600,1623073187.6441193,0.0,0.0,0.0,0.0,0.0,0.0,0.7901130911949742,0.02019094760499901,-0.010162506393199077,1.2267275685586956,1.1495672146073084,1.1976959999931447,-18.637268773148506,-15.544059834538896,1.3575765056215232,2.391421833822619,-0.9875433568504194,7.072366837281359
1601,1623073187.6739302,0.0,0.0,0.0,0.0,0.0,0.0,0.7901457081015069,0.020220861036298263,-0.010001046464201274,1.2272728616931303,1.150093329894334,1.1973750069858533,-17.2845137603579,-17.718229520510597,0.5511945296685404,-2.5444378163073966,-1.339378988213751,8.040457265109929
1602,1623073187.709384,0.0,0.0,0.0,0.0,0.0,0.0,0.790178439797934,0.020250773063708212,-0.00983959798567547,1.2278258293747415,1.150626835116411,1.1970493036965821,-12.572618256761881,-17.578908800629492,0.4933414762405738,-2.0615160077602144,-2.2547709212094467,7.650256712033867
1603,1623073187.7413492,0.0,0.0,0.0,0.0,0.0,0.0,0.7902112998220796,0.020280681410795934,-0.00967816551037834,1.228386464475482,1.1511677365741333,1.19671888665417,-4.54676031631985,-16.689262004386684,4.817183929468944,2.005139813385509,-1.3657110694761696,7.479632137523719
1604,1623073187.769475,0.0,0.0,0.0,0.0,0.0,0.0,0.7902442666484566,0.020310586247730366,-0.00951674829814293,1.2289504337474573,1.151711853888009,1.1963863020040488,-5.0264168414582,-20.435433990439833,-8.398314851836538,0.6978401380561804,-6.927074078855062,9.231463730109349
1605,1623073187.7986207,0.0,0.0,0.0,0.0,0.0,0.0,0.7902773341302913,0.020340486083578538,-0.009355350261064288,1.2295071404048894,1.1522489808081526,1.1960577909365369,-6.719329646612191,-17.315979255348463,-12.529437470070063,-2.8035760512332506,-7.877700439251735,7.4562605750656745
1606,1623073187.8286653,0.0,0.0,0.0,0.0,0.0,0.0,0.7903022304547752,0.020362904651307606,-0.009234323381426594,1.2299195915292829,1.1526469328648583,1.1958142773673546,-8.023196534781649,-17.8512994701537,-12.496305571710073,2.180570581849889,-7.832598170463144,8.029862757427336
1607,1623073187.866802,0.0,0.0,0.0,0.0,0.0,0.0,0.7903355552905468,0.020392787450973865,-0.009072983708520685,1.2304627502432344,1.1531710183701482,1.1954934223992213,-11.216271709155393,-13.340332936657358,-2.4643855572824007,-0.06849543886125892,-3.357105317617749,5.66870369599416
1608,1623073187.8916025,0.0,0.0,0.0,0.0,0.0,0.0,0.7903522733097874,0.020407725154834987,-0.008992326514897316,1.2307314259694024,1.1534302683637871,1.1953346382696355,-13.92195755531615,-17.13727968186914,5.828377855390825,-2.4606374479541966,0.3445364763078274,7.528871527612883
1609,1623073187.9230976,0.0,0.0,0.0,0.0,0.0,0.0,0.7903942458228845,0.020445058634387274,-0.008790723186545123,1.2313946507242912,1.154070245339829,1.194942476034605,-17.04391550781334,-19.583540122690998,7.560746715139293,-0.42612264943813977,1.062689659425724,8.83784497868785
